area,average_price,community,decoration,direction,focus_num,link,model,othermessage,price,time,title
57.88平米,单价54423元/平米,青年城邦园  龙华中心,简装,东南,121人关注,https://sz.lianjia.com/ershoufang/105101088132.html,2室2厅,近地铁 VR房源 房本满两年,315,,龙华地铁口物业 装修保养好 采光通透性高 看房方便
103.99平米,单价83470元/平米,华业玫瑰四季馨园一期  红山,,东南,12人关注,https://sz.lianjia.com/ershoufang/105102073635.html,4室2厅,近地铁 VR房源,868,,位置安静 南北向户型 视野好 采光充足 精装保养
121.07平米,单价60296元/平米,溪山  梅林关,简装,南,2人关注,https://sz.lianjia.com/ershoufang/105102068201.html,4室2厅,VR房源 房本满五年,730,,溪山大四房，看园林景观，位置安静，业主诚心出售。
119.3平米,单价67058元/平米,中航阳光新苑  梅林关,简装,南,15人关注,https://sz.lianjia.com/ershoufang/105100984699.html,4室2厅,近地铁 VR房源 房本满五年,800,,中航阳光新苑 朝南朝花园安静，大阳台
73.96平米,单价62196元/平米,金地梅陇镇三期  龙华新区,精装,南,2人关注,https://sz.lianjia.com/ershoufang/105103509886.html,2室1厅,VR房源 房本满五年,460,24天以前发布,金地梅陇镇三期两房，红本在手，2+1房
97.58平米,单价43555元/平米,滢水山庄二区  梅林关,简装,南,10人关注,https://sz.lianjia.com/ershoufang/105102186403.html,3室2厅,VR房源 房本满两年,425,,梅林关大三房，拎包入住，看房方便。
101.26平米,单价56291元/平米,春华四季园一期  民治,精装,南,22人关注,https://sz.lianjia.com/ershoufang/105101232464.html,3室2厅,近地铁 VR房源 房本满五年,570,,看花园  业主诚心出售 位置安静
17.48平米,单价31465元/平米,启点公寓  观澜,,南,1人关注,https://sz.lianjia.com/ershoufang/105103583210.html,1室0厅,VR房源 房本满五年,55,11天以前发布,启点公寓 1室0厅 55万
101.72平米,单价45714元/平米,劲力城市明珠  龙华中心,精装,东南,11人关注,https://sz.lianjia.com/ershoufang/105103439916.html,3室2厅,VR房源 房本满五年,465,,大型社区，  业主自住大三房诚心出售！
172.14平米,单价69711元/平米,新华城  龙华新区,精装,南,0人关注,https://sz.lianjia.com/ershoufang/105103316694.html,5室2厅,VR房源 房本满五年,1200,,壹城旁，深物业，空中别墅，精装5房，带顶楼大露台
354.22平米,单价112925元/平米,圣莫丽斯花园A区  梅林关,,南 北,2人关注,https://sz.lianjia.com/ershoufang/105103007814.html,5室3厅,VR房源 房本满五年,4000,,圣莫丽斯花园A区 5室3厅 4000万
91平米,单价52748元/平米,奥宸观壹城  观澜,,南,2人关注,https://sz.lianjia.com/ershoufang/105102580323.html,3室2厅,VR房源 房本满两年,480,,奥宸观壹城 3室2厅 480万
74.8平米,单价40107元/平米,锦绣花园  龙华中心,简装,东南,113人关注,https://sz.lianjia.com/ershoufang/105101533674.html,2室1厅,近地铁 VR房源 房本满五年,300,,精装两房，中间楼层，单价低楼层好
116.48平米,单价45931元/平米,保利悦都  龙华中心,精装,东南,8人关注,https://sz.lianjia.com/ershoufang/105103411547.html,4室2厅,近地铁 VR房源 房本满两年 随时看房,535,,清湖地铁口 保利悦都 精装修4房2卫 满两年 看房有钥匙
86.61平米,单价55421元/平米,长城里程家园  上塘,精装,东南,64人关注,https://sz.lianjia.com/ershoufang/105103169951.html,3室2厅,近地铁 VR房源 房本满五年 随时看房,480,,满五年，红本在手，税费少，电梯小高层，视野采光好
89.46平米,单价58127元/平米,金地梅陇镇三期  龙华新区,精装,南,14人关注,https://sz.lianjia.com/ershoufang/105102628911.html,3室2厅,VR房源 房本满五年 随时看房,520,,金地梅陇镇三期精装三房 拎包入住
85.8平米,单价46854元/平米,龙华花半里花园  龙华中心,精装,西北,11人关注,https://sz.lianjia.com/ershoufang/105102762650.html,3室1厅,VR房源 房本满五年,402,,龙华花半里精装大三房  红本满五唯一税费少
150.69平米,单价49772元/平米,江南华府  龙华中心,简装,东南,0人关注,https://sz.lianjia.com/ershoufang/105102341833.html,5室1厅,VR房源 房本满五年,750,,151平单证4+1房，两梯两户，观光电梯，近龙华体育馆
87.36平米,单价48650元/平米,华盛峰荟名庭  观澜,,南 北,30人关注,https://sz.lianjia.com/ershoufang/105101372853.html,4室2厅,VR房源 房本满两年,425,,华盛峰荟名庭 4室2厅 425万
38.57平米,单价42002元/平米,新阳丽舍  龙华中心,精装,西北,1人关注,https://sz.lianjia.com/ershoufang/105103572351.html,1室1厅,VR房源 房本满五年,162,13天以前发布,信仰丽舍满五唯一刚需红本1室1厅
77.06平米,单价50870元/平米,富通天骏  龙华中心,简装,东南,55人关注,https://sz.lianjia.com/ershoufang/105101292360.html,2室2厅,近地铁 VR房源 房本满两年 随时看房,392,,花园小区 人车分流 地铁口 南向看花园
108.95平米,单价60579元/平米,金地梅陇镇二期  龙华新区,精装,南,0人关注,https://sz.lianjia.com/ershoufang/105103549789.html,3室2厅,VR房源 房本满五年,660,17天以前发布,金地梅陇镇二期 3室2厅 660万
88.86平米,单价69773元/平米,鸿荣源·壹城中心第五区  龙华中心,精装,南,8人关注,https://sz.lianjia.com/ershoufang/105103517220.html,4室2厅,VR房源 房本满两年,620,23天以前发布,五区4房 精装修  拎包入住  楼层适中
117.72平米,单价55216元/平米,金地梅陇镇二期  龙华新区,精装,南,8人关注,https://sz.lianjia.com/ershoufang/105103480784.html,4室2厅,VR房源 房本满五年,650,29天以前发布,满五年 少量欠款 客厅出阳台 改好4房 小区安静位置
106.3平米,单价73848元/平米,鸿荣源·壹城中心第九区  龙华中心,,南,32人关注,https://sz.lianjia.com/ershoufang/105102382462.html,5室2厅,近地铁 VR房源 房本满两年,785,,鸿荣源·壹城第九区，户型方正，满二，税费少
104.02平米,单价48068元/平米,碧水龙庭  民治,,南,17人关注,https://sz.lianjia.com/ershoufang/105103603953.html,3室1厅,VR房源 房本满五年 随时看房,500,7天以前发布,民治地铁站精装修三房 看花园 朝南 位置安静
55.93平米,单价33972元/平米,华盛峰荟名庭  观澜,精装,南,87人关注,https://sz.lianjia.com/ershoufang/105101856472.html,3室1厅,VR房源 房本满两年 随时看房,190,,龙华华盛观荟精装3房，采光好，户型方正
103.19平米,单价45548元/平米,劲力城市明珠  龙华中心,精装,东南,7人关注,https://sz.lianjia.com/ershoufang/105101401314.html,3室2厅,VR房源 房本满五年,470,,龙华06年电梯大3房 看泳池 ，通风采光好
270平米,单价74075元/平米,星河丹堤  梅林关,简装,南 北,5人关注,https://sz.lianjia.com/ershoufang/105102530550.html,4室2厅,VR房源 房本满两年,2000,,星河丹堤 4室2厅 2000万
85.33平米,单价69730元/平米,书香门第名苑  梅林关,精装,东南,2人关注,https://sz.lianjia.com/ershoufang/105103600493.html,3室2厅,近地铁 VR房源 房本满五年,595,8天以前发布,书香门第名苑优质正规3房，中楼层通风采光极好
97平米,单价70104元/平米,城投七里香榭  红山,简装,东南,1人关注,https://sz.lianjia.com/ershoufang/105103559958.html,3室1厅,VR房源 房本满五年,680,15天以前发布,城投七里香榭 3室1厅 680万
190.56平米,单价93304元/平米,星河丹堤  梅林关,精装,南,4人关注,https://sz.lianjia.com/ershoufang/105102906057.html,3室2厅,VR房源 房本满五年,1778,,三套房设计 全南户型 精装修保养好 安静看山景
124.36平米,单价49052元/平米,万科九龙山  观澜,精装,南,10人关注,https://sz.lianjia.com/ershoufang/105102590272.html,4室2厅,VR房源 房本满两年,610,,万科物业 此房满2年，位置安静，朝南朝北，采光通风好
97.17平米,单价45797元/平米,锦绣江南一期  龙华新区,简装,南 北,26人关注,https://sz.lianjia.com/ershoufang/105102503920.html,3室1厅,VR房源 房本满五年 随时看房,445,,南北通大三居，采光充足，满五年红本在手 随时可看
81.91平米,单价79356元/平米,星河传奇二期  红山,,南,4人关注,https://sz.lianjia.com/ershoufang/105103629483.html,3室2厅,近地铁 VR房源 房本满两年,650,2天以前发布,精装正南高层位置佳，业主诚意出售，视野开阔!
136.81平米,单价57014元/平米,城投七里香榭  红山,精装,南 西南,47人关注,https://sz.lianjia.com/ershoufang/105101324816.html,4室2厅,VR房源 房本满两年 随时看房,780,,正观小区花园泳池，双龙抱珠户型，方正，中式装修
130.32平米,单价46041元/平米,中航格澜郡阳光花园  观澜,精装,南,12人关注,https://sz.lianjia.com/ershoufang/105101458591.html,3室2厅,VR房源 房本满两年,600,,龙华观澜中航格澜郡一期，经典大三房，业主诚心出售
162.56平米,单价73819元/平米,卓越皇后道  红山,精装,南,24人关注,https://sz.lianjia.com/ershoufang/105101330421.html,4室1厅,VR房源 房本满五年,1200,,皇后道 高楼层 视野好业主自住房诚心出售
80.13平米,单价49295元/平米,阳光新境园  龙华新区,精装,南,28人关注,https://sz.lianjia.com/ershoufang/105103246823.html,2室1厅,VR房源 房本满五年,395,,阳光新境园标准大两房，客厅出阳台，位置安静
74.77平米,单价39455元/平米,可乐园  龙华中心,精装,南 北,157人关注,https://sz.lianjia.com/ershoufang/105101935770.html,2室2厅,VR房源 房本满两年 随时看房,295,,可乐园 标准大两房户型实用 羊台山下空气好
101.3平米,单价48372元/平米,世纪春城二期  民治,简装,南,20人关注,https://sz.lianjia.com/ershoufang/105103527456.html,3室1厅,VR房源 房本满五年,490,21天以前发布,龙华深圳北 红山 世纪春城二期 南北双阳台居家大三房
43.48平米,单价40019元/平米,明发光明轩  公明,,东南,0人关注,https://sz.lianjia.com/ershoufang/105103310503.html,1室1厅,VR房源,174,,明发光明轩43平毛胚房业主急售
55.13平米,单价32651元/平米,宏发嘉域  公明,精装,西南,0人关注,https://sz.lianjia.com/ershoufang/105103202394.html,1室1厅,VR房源 房本满两年,180,,楼层好，采光充足，价格优惠，交通便利，小区配套成熟
99.57平米,单价32139元/平米,南星大厦  公明,精装,东,25人关注,https://sz.lianjia.com/ershoufang/105103040756.html,3室2厅,VR房源 房本满五年,320,,精装三房 东莞价格买深圳 看房方便 诚心出售
44.42平米,单价36020元/平米,碧桂园星荟  公明,,西北,1人关注,https://sz.lianjia.com/ershoufang/105103009433.html,2室2厅,VR房源 房本满两年 随时看房,160,,新房没有住过人，4.5M层高2房
40.36平米,单价54510元/平米,益田假日府邸  公明,精装,西南,5人关注,https://sz.lianjia.com/ershoufang/105103491880.html,2室1厅,房本满两年 随时看房,220,27天以前发布,益田假日府邸 2室1厅 220万
36.66平米,单价30006元/平米,龙光玖云著  坪山,精装,西南,1人关注,https://sz.lianjia.com/ershoufang/105103451409.html,1室1厅,随时看房,110,,龙光玖云著 1室1厅 110万
84.07平米,单价35685元/平米,京基御景印象二期  坪山,精装,南,2人关注,https://sz.lianjia.com/ershoufang/105102528980.html,2室1厅,房本满五年,300,,84平大两房，小区安静、居住舒适
45平米,单价28445元/平米,坪山首座  坪山,精装,南,1人关注,https://sz.lianjia.com/ershoufang/105101672287.html,1室1厅,房本满五年,128,,坪山首座 1室1厅 128万
84.34平米,单价92483元/平米,大东城二期  坪山,精装,南,1人关注,https://sz.lianjia.com/ershoufang/105101753954.html,6室2厅,房本满两年,780,,南北通板楼 复式3层半 实用200多 视野景观好 看房方便
56.05平米,单价16950元/平米,金田风华苑  坪山,,南,44人关注,https://sz.lianjia.com/ershoufang/105103310061.html,1室1厅,VR房源,95,,金田风华苑 1室1厅 95万
88.09平米,单价39733元/平米,深业东城上邸  坪山,精装,东南,9人关注,https://sz.lianjia.com/ershoufang/105102594639.html,3室2厅,VR房源 房本满两年,350,,此房为复式房 使用面积广 住着舒适 视野广阔
83.44平米,单价27565元/平米,中粮一品澜山花园  坪山,,西南,4人关注,https://sz.lianjia.com/ershoufang/105103227793.html,2室2厅,VR房源 房本满两年,230,,中粮一品澜山 小2房南向高层视野好 配套齐全
41.56平米,单价25265元/平米,盈富家园  坪山,简装,南,7人关注,https://sz.lianjia.com/ershoufang/105101858498.html,1室0厅,VR房源 房本满两年,105,,坪山实用大开间，*一房一厅。
45.88平米,单价21796元/平米,坪山首座  坪山,精装,东南,244人关注,https://sz.lianjia.com/ershoufang/105101548782.html,1室1厅,VR房源 房本满五年,100,,坪山首座 1室1厅 100万
156.16平米,单价41304元/平米,天峦湖  坪山,精装,西南,0人关注,https://sz.lianjia.com/ershoufang/105103267619.html,5室2厅,VR房源 房本满两年,645,,天然氧吧湖光山色天峦湖大五房精装大宅朝西南看花园
106.74平米,单价42159元/平米,天峦湖  坪山,精装,西北,0人关注,https://sz.lianjia.com/ershoufang/105102692068.html,4室1厅,VR房源 房本满两年,450,,天峦湖 4室1厅 450万
126.31平米,单价38002元/平米,中粮一品澜山花园  坪山,精装,南,1人关注,https://sz.lianjia.com/ershoufang/105101568450.html,4室2厅,VR房源 房本满五年,480,,央企物业，126平精装大四房，户型方正，采光充足
50.84平米,单价27538元/平米,龙光玖云著  坪山,,南,12人关注,https://sz.lianjia.com/ershoufang/105103005619.html,2室2厅,房本满两年 随时看房,140,,地铁上*盖物业 龙光玖云著 复式2房 低总价 配套成熟
62.53平米,单价36783元/平米,中粮一品澜山花园  坪山,,南,27人关注,https://sz.lianjia.com/ershoufang/105102400641.html,2室1厅,VR房源 房本满两年,230,,中粮世家2房 视野好，满两年红本在手，看房方便
56.73平米,单价40191元/平米,豪方菁园  坪山,精装,东南 南,19人关注,https://sz.lianjia.com/ershoufang/105102087239.html,3室1厅,VR房源 随时看房,228,,总价低，小户型，刚需房，户型方正
81平米,单价37161元/平米,深业东城国际  坪山,,南,2人关注,https://sz.lianjia.com/ershoufang/105103452289.html,3室2厅,VR房源 房本满五年 随时看房,301,,坪山地 铁 口三房，大阳台 交通便利
94.4平米,单价35806元/平米,心海城  坪山,精装,东南,2人关注,https://sz.lianjia.com/ershoufang/105102646210.html,3室2厅,VR房源 房本满两年 随时看房,338,,碧桂园心海城 94平双阳台大三房 业主诚心出售
44.14平米,单价50975元/平米,豪方菁园  坪山,精装,东,1人关注,https://sz.lianjia.com/ershoufang/105103595314.html,3室2厅,VR房源 房本满五年,225,9天以前发布,首付60万起可买，双   校区的红本住宅值得推荐
89.48平米,单价34645元/平米,深业东城上邸  坪山,精装,东南,11人关注,https://sz.lianjia.com/ershoufang/105103493908.html,4室2厅,VR房源 房本满五年,310,27天以前发布,深业东城上邸 精装大四房 交通便利 配套完善
94.41平米,单价34425元/平米,心海城  坪山,精装,南,5人关注,https://sz.lianjia.com/ershoufang/105103532408.html,3室1厅,VR房源 房本满两年 随时看房,325,20天以前发布,精装三房，南向采光好，业主诚心出售
141.81平米,单价33849元/平米,海语山林  大鹏半岛,精装,南 北,0人关注,https://sz.lianjia.com/ershoufang/105102682562.html,4室2厅,房本满五年,480,,海语山林 安静居住 采光好 满五年唯一
86.72平米,单价32288元/平米,PURE33璞岸  大鹏半岛,,南,1人关注,https://sz.lianjia.com/ershoufang/105102735702.html,3室2厅,房本满五年,280,,大鹏海边社区 安静天然氧吧 年轻人的需要
36.34平米,单价30270元/平米,承翰半山海  大鹏半岛,精装,南,0人关注,https://sz.lianjia.com/ershoufang/105101990845.html,1室0厅,房本满两年,110,,大鹏新区 承翰半山海小区  红本   满二
153.74平米,单价21465元/平米,亚迪村  大鹏半岛,精装,南 北,6人关注,https://sz.lianjia.com/ershoufang/105102159393.html,3室2厅,VR房源 房本满五年,330,,南北通透 大3房2卫 红本在手  带装修
78.71平米,单价29222元/平米,海语山林  大鹏半岛,精装,南,11人关注,https://sz.lianjia.com/ershoufang/105102342364.html,2室1厅,VR房源 房本满五年,230,,海语山林，高层精装大两房，环境好，看房方便
36.34平米,单价25592元/平米,承翰半山海  大鹏半岛,精装,东南,22人关注,https://sz.lianjia.com/ershoufang/105101182480.html,1室1厅,VR房源 房本满两年,93,,看山景海景精装一房一厅，高楼层光线好带入户天然气
44.71平米,单价33103元/平米,KPR佳兆业广场  大鹏半岛,精装,西南,0人关注,https://sz.lianjia.com/ershoufang/105101577418.html,1室1厅,VR房源 房本满两年,148,,户型格局实用，精装修拎包住，看房提前预约
89.46平米,单价26269元/平米,东部明珠雅苑  大鹏半岛,简装,东南,23人关注,https://sz.lianjia.com/ershoufang/105102059058.html,3室2厅,VR房源 房本满两年,235,,东部明珠雅苑 大鹏社区式花园 单价2.6万起买三房
67.5平米,单价29630元/平米,海语山林  大鹏半岛,精装,南,11人关注,https://sz.lianjia.com/ershoufang/105103477518.html,2室2厅,VR房源 房本满两年,200,30天以前发布,海语山林 精装修两房 红本在手 成熟小区 入住率高
111.14平米,单价28793元/平米,海语山林  大鹏半岛,精装,南 北,30人关注,https://sz.lianjia.com/ershoufang/105101314102.html,3室2厅,VR房源 房本满五年,320,,海语山林花园 南北通 精装3房
68.69平米,单价65512元/平米,靖轩豪苑  黄贝岭,精装,西北,4人关注,https://sz.lianjia.com/ershoufang/105101298901.html,2室2厅,VR房源 房本满两年,450,,靖轩豪苑 准新二房 东南朝向 高楼层 带翠园
28.09平米,单价40940元/平米,华达园公寓  百仕达,简装,东北,48人关注,https://sz.lianjia.com/ershoufang/105103246193.html,1室0厅,近地铁 VR房源 房本满两年 随时看房,115,,此房业主相当诚心出售的，总价低，产权放心！
96.64平米,单价38080元/平米,水产大厦  东门,精装,东南,3人关注,https://sz.lianjia.com/ershoufang/105102325156.html,2室1厅,近地铁 VR房源 房本满五年,368,,水产大厦两房 新装修业主诚心卖
47.67平米,单价61884元/平米,聚龙大厦  螺岭,简装,东南,16人关注,https://sz.lianjia.com/ershoufang/105102089392.html,2室1厅,近地铁 VR房源 房本满五年,295,,聚龙大厦 可用 自住保养好 物业严格 诚心出售
53.59平米,单价41986元/平米,南塘物业小区  东门,精装,南,71人关注,https://sz.lianjia.com/ershoufang/105101660205.html,2室1厅,近地铁 VR房源 房本满两年,225,,商圈位置好，老街、晒布地铁，金三角的居
25.79平米,单价39551元/平米,华达园公寓  百仕达,简装,东南,24人关注,https://sz.lianjia.com/ershoufang/105101520318.html,1室0厅,近地铁 VR房源 房本满两年,102,,华达园公寓 1室0厅 102万
51.97平米,单价36945元/平米,海珑华苑  螺岭,简装,西南,42人关注,https://sz.lianjia.com/ershoufang/105101309409.html,1室1厅,近地铁 VR房源 房本满五年,192,,螺岭商圈 海珑华苑 *二房 业主诚心出售
40平米,单价92500元/平米,汇金天琅大厦  春风路,精装,东南,0人关注,https://sz.lianjia.com/ershoufang/105103463073.html,2室1厅,近地铁 房本满两年,370,,汇金天琅大厦 2室1厅 370万
40.94平米,单价42746元/平米,鸿翔花园  地王,简装,北,5人关注,https://sz.lianjia.com/ershoufang/105101601109.html,1室0厅,近地铁 VR房源 房本满五年,175,,户型方正，圆岭地铁口，交通方便！
143.3平米,单价50943元/平米,湖景大厦  翠竹,简装,南,5人关注,https://sz.lianjia.com/ershoufang/105103456682.html,4室1厅,近地铁 VR房源 房本满五年,730,,深 中+锦田未用，洪湖公园旁，湖景大厦四居室
108平米,单价69445元/平米,田苑小区  翠竹,,南,1人关注,https://sz.lianjia.com/ershoufang/105103392894.html,4室2厅,近地铁 VR房源 房本满五年,750,,田苑小区 4室2厅 750万
48.71平米,单价61179元/平米,城市东座  莲塘,精装,南,14人关注,https://sz.lianjia.com/ershoufang/105103344134.html,2室1厅,VR房源 房本满五年,298,,此房满五年 面积实用，正规小两房，南向，面积实用
62.6平米,单价55911元/平米,阳光新干线家园  春风路,精装,东,6人关注,https://sz.lianjia.com/ershoufang/105103304290.html,2室1厅,近地铁 VR房源 房本满五年,350,,阳光新干线  满五唯一 红本在手 精装两房 业主诚心卖
67.64平米,单价68747元/平米,锦缘里嘉园  新秀,精装,东南,6人关注,https://sz.lianjia.com/ershoufang/105103242605.html,2室1厅,近地铁 VR房源 房本满两年,465,,东南向带装修，全新花园社区，万科物业管理，车位充足
92.41平米,单价48697元/平米,翠苑大厦  百仕达,简装,东南,1人关注,https://sz.lianjia.com/ershoufang/105103203687.html,3室1厅,近地铁 VR房源 房本满五年,450,,满五唯一，红本在手。业主诚心卖，采光好
100.32平米,单价39773元/平米,深华商业大厦  春风路,精装,西,4人关注,https://sz.lianjia.com/ershoufang/105103146124.html,3室1厅,近地铁 VR房源 房本满五年,399,,此房满五年，高楼层 采光通风好 交易费用少，户型方正
57.2平米,单价57693元/平米,鹏兴花园二期  莲塘,精装,北,4人关注,https://sz.lianjia.com/ershoufang/105103080279.html,2室1厅,VR房源 房本满五年,330,,此房满五年唯一，精装修，近地铁口，高楼层视野好
38.01平米,单价84189元/平米,合正锦湖魅力城  洪湖,精装,南,2人关注,https://sz.lianjia.com/ershoufang/105103032285.html,1室1厅,近地铁 VR房源 房本满五年,320,,红本在手，精装修 ，户型方正通透
166.19平米,单价58969元/平米,新港鸿花园  百仕达,精装,东南,1人关注,https://sz.lianjia.com/ershoufang/105102964171.html,4室1厅,近地铁 VR房源 房本满五年,980,,少有的复式户型，电梯房，满五年红本在手，诚心出售！
104.4平米,单价55556元/平米,海珑华苑  螺岭,精装,南,12人关注,https://sz.lianjia.com/ershoufang/105102901927.html,3室1厅,近地铁 VR房源 房本满五年,580,,海珑华苑 朝南大3房 满5唯一
80.8平米,单价77971元/平米,广场北街小区  地王,精装,东,1人关注,https://sz.lianjia.com/ershoufang/105102745000.html,3室1厅,近地铁 VR房源 房本满五年,630,,此房满五唯一，准*物业，户型方正通透性好采光充足
55.84平米,单价60710元/平米,新银座华庭  罗湖口岸,精装,南,5人关注,https://sz.lianjia.com/ershoufang/105102559567.html,2室1厅,近地铁 VR房源 房本满五年,339,,新银座华庭两房一厅精装修高层南向一手业主
147.08平米,单价45554元/平米,中山花园大厦  黄贝岭,精装,南,4人关注,https://sz.lianjia.com/ershoufang/105102202609.html,4室1厅,近地铁 VR房源 房本满五年,670,,户型方正，视野宽阔，采光充足，红本在手税费少，
102.15平米,单价54822元/平米,源兴居  洪湖,精装,南 西,7人关注,https://sz.lianjia.com/ershoufang/105101603751.html,3室1厅,近地铁 VR房源 房本满两年,560,,源兴居 看洪湖公园全景 高楼层 视野开阔格局方正 红本
64.63平米,单价52608元/平米,星湖花园  银湖,精装,东,16人关注,https://sz.lianjia.com/ershoufang/105101886140.html,2室2厅,近地铁 VR房源 房本满五年,340,,满五年唯一省三万四个税，正规两房
57.42平米,单价54859元/平米,田心庆云花园  笋岗,简装,北,10人关注,https://sz.lianjia.com/ershoufang/105103513108.html,2室1厅,近地铁 VR房源 房本满两年,315,24天以前发布,店长推荐花园两房，近地铁，交通便利，业主诚意出售
88.56平米,单价48555元/平米,国都花园  地王,简装,东南,6人关注,https://sz.lianjia.com/ershoufang/105103401234.html,3室1厅,近地铁 VR房源 房本满五年 随时看房,430,,《国都花园。格局方正三房》红本在手 税费少 一手业主
58.21平米,单价57551元/平米,晒布路11巷  东门,简装,东南,3人关注,https://sz.lianjia.com/ershoufang/105103203727.html,2室1厅,VR房源 房本满五年 随时看房,335,,晒布路11巷 2室1厅 335万
39.25平米,单价40510元/平米,龙园苑  黄贝岭,简装,南,13人关注,https://sz.lianjia.com/ershoufang/105102758457.html,1室0厅,近地铁 VR房源 房本满两年 随时看房,159,,龙园苑 可隔断为两居 满二年免增值税 南向 住家安静
126.12平米,单价42658元/平米,东乐花园  百仕达,精装,南,17人关注,https://sz.lianjia.com/ershoufang/105102921863.html,4室1厅,近地铁 VR房源 房本满两年,538,,地铁口物业 朝南看花园 装修保养好 可拎包入住
90.79平米,单价34696元/平米,同乐大厦  东门,简装,东南,14人关注,https://sz.lianjia.com/ershoufang/105102757916.html,3室1厅,近地铁 VR房源 房本满两年,315,,诚心卖，诚心卖，满二。税费少，看房方便
98.74平米,单价51651元/平米,怡泰大厦  黄贝岭,精装,北,2人关注,https://sz.lianjia.com/ershoufang/105102526061.html,3室1厅,近地铁 VR房源 房本满五年,510,,怡泰大厦  正规大三房  红本在手 高楼层
191.35平米,单价67939元/平米,淘金山一期  布心,精装,东南,9人关注,https://sz.lianjia.com/ershoufang/105102381722.html,4室1厅,近地铁 VR房源 房本满五年,1300,,（总监推荐）公园小区 舒适体验 居家
160.7平米,单价67206元/平米,柏丽花园  翠竹,精装,东南,5人关注,https://sz.lianjia.com/ershoufang/105102240112.html,4室2厅,近地铁 VR房源 房本满五年,1080,,柏丽花园满五年 户型方正，电梯房，中等装修适合居家
86.43平米,单价55537元/平米,云峰花园  春风路,精装,东南,8人关注,https://sz.lianjia.com/ershoufang/105102068967.html,3室1厅,近地铁 VR房源 房本满两年,480,,精装自住3房，高层视野好，直接拎包入
101.95平米,单价44140元/平米,丹枫白露城东1号  黄贝岭,精装,东南,4人关注,https://sz.lianjia.com/ershoufang/105101764658.html,2室2厅,近地铁 VR房源 房本满两年,450,,丹枫 高楼层 视野开阔 精装两房
71.94平米,单价47957元/平米,金鼎大厦  春风路,精装,西北,55人关注,https://sz.lianjia.com/ershoufang/105101520371.html,3室1厅,近地铁 VR房源 房本满五年,345,,国贸商圈金鼎大厦三房九号线地铁口。
36.7平米,单价59946元/平米,雍翠华府  布心,精装,西北,41人关注,https://sz.lianjia.com/ershoufang/105101277498.html,1室1厅,近地铁 VR房源 房本满五年,220,,【链家网推荐】：中间楼层，业主诚心放卖！
42.47平米,单价44738元/平米,华达园公寓  百仕达,简装,东北,82人关注,https://sz.lianjia.com/ershoufang/105100727873.html,1室1厅,近地铁 VR房源 房本满五年,190,,店长推荐70年产权 正规一房户型方正朝东 满五年总价低
46.7平米,单价64240元/平米,世界金融中心  万象城,简装,南,14人关注,https://sz.lianjia.com/ershoufang/105102437374.html,2室1厅,近地铁 VR房源 房本满五年 随时看房,300,,世金汉宫正规两房，朝南，中间楼层，住宅
160.58平米,单价57916元/平米,兰亭国际名园  莲塘,精装,东南,9人关注,https://sz.lianjia.com/ershoufang/105102425551.html,4室2厅,VR房源 房本满两年,930,,欧式装修 大四房客厅开间大 生活阳台有拓展可养宠物
85.27平米,单价48669元/平米,洪湖二街14号大院  洪湖,简装,南,20人关注,https://sz.lianjia.com/ershoufang/105102119343.html,3室1厅,近地铁 VR房源 房本满五年,415,,此房满五年，采光通透，方正空间大·*迁物业
67.04平米,单价53700元/平米,彩世界家园  布心,简装,西南,7人关注,https://sz.lianjia.com/ershoufang/105101616232.html,2室1厅,近地铁 VR房源 房本满五年,360,,彩世界家园，厅出大阳台，看水库和梧桐山，风景独好
81.51平米,单价63796元/平米,宝丰苑  布心,精装,东,11人关注,https://sz.lianjia.com/ershoufang/105101289227.html,2室1厅,近地铁 VR房源 房本满两年,520,,16年新小区，城市更新地带，，布心station
70.87平米,单价43037元/平米,庐山花园  罗湖口岸,精装,东,8人关注,https://sz.lianjia.com/ershoufang/105103546727.html,2室1厅,近地铁 VR房源 房本满五年,305,18天以前发布,精装两房 满五唯一 高楼层 业主急卖
44.73平米,单价59245元/平米,天越翔园  莲塘,,南,1人关注,https://sz.lianjia.com/ershoufang/105103522018.html,1室1厅,VR房源 房本满五年,265,22天以前发布,地铁口物业，罗外初中部，南向户型采光通风好
46平米,单价70653元/平米,风格名苑  地王,简装,南,15人关注,https://sz.lianjia.com/ershoufang/105103487573.html,1室1厅,近地铁 VR房源 房本满五年,325,28天以前发布,风格名苑朝南一房一厅 客厅出阳台 采光好
44.19平米,单价42997元/平米,海洋大厦  黄贝岭,精装,东北,67人关注,https://sz.lianjia.com/ershoufang/105102698191.html,1室1厅,近地铁 房本满五年 随时看房,190,,地铁口物业，交通方便，精装修，一房，配套完善，
39.5平米,单价86076元/平米,金迪名苑  布心,简装,南,14人关注,https://sz.lianjia.com/ershoufang/105102214346.html,1室1厅,近地铁 VR房源 房本满两年,340,,总监推荐，业主诚心出售，必看好房
108.55平米,单价53432元/平米,宝龙苑  百仕达,精装,东北,16人关注,https://sz.lianjia.com/ershoufang/105101621096.html,4室2厅,近地铁 VR房源 房本满五年,580,,5.7号线地铁口太安站 电梯大四房 户型方正 喜荟城旁边
